Data;DataExcel;SetorIndustrial;Regiao;Consumo;DataVersao
20120501;01/05/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Centro-Oeste;13875.0;22/09/2025
20120501;01/05/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Nordeste;143570.0;22/09/2025
20120501;01/05/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Norte;781.0;22/09/2025
20120501;01/05/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Sudeste;287567.0;22/09/2025
20120501;01/05/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Sul;137882.0;22/09/2025
20120501;01/05/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Centro-Oeste;1956.0;22/09/2025
20120501;01/05/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Nordeste;10869.0;22/09/2025
20120501;01/05/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Norte;74.0;22/09/2025
20120501;01/05/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Sudeste;31224.0;22/09/2025
20120501;01/05/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Sul;24.446.097;22/09/2025
20120501;01/05/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Centro-Oeste;6612.0;22/09/2025
20120501;01/05/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Nordeste;40729.0;22/09/2025
20120501;01/05/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Norte;1939.0;22/09/2025
20120501;01/05/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Sudeste;40652.0;22/09/2025
20120501;01/05/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Sul;36.476.345;22/09/2025
20120501;01/05/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Centro-Oeste;2961.0;22/09/2025
20120501;01/05/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Nordeste;3955.0;22/09/2025
20120501;01/05/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Norte;20960.0;22/09/2025
20120501;01/05/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Sudeste;97449.0;22/09/2025
20120501;01/05/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Sul;156.226.731;22/09/2025
20120501;01/05/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Centro-Oeste;8822.0;22/09/2025
20120501;01/05/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Nordeste;42804.0;22/09/2025
20120501;01/05/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Norte;5207.0;22/09/2025
20120501;01/05/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Sudeste;342106.0;22/09/2025
20120501;01/05/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Sul;255.890.078;22/09/2025
20120501;01/05/2012;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Centro-Oeste;1818.0;22/09/2025
20120501;01/05/2012;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Nordeste;4392.0;22/09/2025
20120501;01/05/2012;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Norte;640.0;22/09/2025
20120501;01/05/2012;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Sudeste;46527.0;22/09/2025
20120501;01/05/2012;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Sul;10.183.353;22/09/2025
20120501;01/05/2012;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Centro-Oeste;4552.0;22/09/2025
20120501;01/05/2012;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Nordeste;102810.0;22/09/2025
20120501;01/05/2012;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Norte;116.0;22/09/2025
20120501;01/05/2012;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Sudeste;129.722.416;22/09/2025
20120501;01/05/2012;19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Sul;22797.0;22/09/2025
20120501;01/05/2012;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Centro-Oeste;8899.0;22/09/2025
20120501;01/05/2012;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Nordeste;358923.0;22/09/2025
20120501;01/05/2012;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Norte;3168.0;22/09/2025
20120501;01/05/2012;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Sudeste;989825.0;22/09/2025
20120501;01/05/2012;20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS;Sul;164823.0;22/09/2025
20120501;01/05/2012;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Centro-Oeste;7207.0;22/09/2025
20120501;01/05/2012;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Nordeste;4223.0;22/09/2025
20120501;01/05/2012;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Norte;26.0;22/09/2025
20120501;01/05/2012;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Sudeste;70241.0;22/09/2025
20120501;01/05/2012;21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;Sul;9980.0;22/09/2025
20120501;01/05/2012;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Centro-Oeste;19738.0;22/09/2025
20120501;01/05/2012;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Nordeste;110182.0;22/09/2025
20120501;01/05/2012;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Norte;2213.0;22/09/2025
20120501;01/05/2012;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Sudeste;441994.0;22/09/2025
20120501;01/05/2012;22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;Sul;160782.0;22/09/2025
20120501;01/05/2012;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Centro-Oeste;66402.0;22/09/2025
20120501;01/05/2012;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Nordeste;191564.0;22/09/2025
20120501;01/05/2012;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Norte;43246.0;22/09/2025
20120501;01/05/2012;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Sudeste;634312.0;22/09/2025
20120501;01/05/2012;23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;Sul;192540.38;22/09/2025
20120501;01/05/2012;24 - METALURGIA;Centro-Oeste;147542.0;22/09/2025
20120501;01/05/2012;24 - METALURGIA;Nordeste;826807.0;22/09/2025
20120501;01/05/2012;24 - METALURGIA;Norte;720516.0;22/09/2025
20120501;01/05/2012;24 - METALURGIA;Sudeste;2426353.0;22/09/2025
20120501;01/05/2012;24 - METALURGIA;Sul;183.878.487;22/09/2025
20120501;01/05/2012;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Centro-Oeste;8985.0;22/09/2025
20120501;01/05/2012;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Nordeste;17208.0;22/09/2025
20120501;01/05/2012;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Norte;672.0;22/09/2025
20120501;01/05/2012;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Sudeste;318250.0;22/09/2025
20120501;01/05/2012;25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;Sul;81.914.018;22/09/2025
20120501;01/05/2012;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Centro-Oeste;54.0;22/09/2025
20120501;01/05/2012;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Nordeste;1717.0;22/09/2025
20120501;01/05/2012;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Norte;3.0;22/09/2025
20120501;01/05/2012;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Sudeste;38040.0;22/09/2025
20120501;01/05/2012;26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;Sul;8041.0;22/09/2025
20120501;01/05/2012;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Centro-Oeste;2954.0;22/09/2025
20120501;01/05/2012;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Nordeste;8227.0;22/09/2025
20120501;01/05/2012;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Norte;22.0;22/09/2025
20120501;01/05/2012;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Sudeste;128671.0;22/09/2025
20120501;01/05/2012;27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;Sul;26277.0;22/09/2025
20120501;01/05/2012;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Centro-Oeste;1351.0;22/09/2025
20120501;01/05/2012;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Nordeste;2359.0;22/09/2025
20120501;01/05/2012;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Norte;365.0;22/09/2025
20120501;01/05/2012;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sudeste;114123.0;22/09/2025
20120501;01/05/2012;28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sul;77.425.637;22/09/2025
20120501;01/05/2012;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Centro-Oeste;4852.0;22/09/2025
20120501;01/05/2012;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Nordeste;18693.0;22/09/2025
20120501;01/05/2012;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Norte;63.0;22/09/2025
20120501;01/05/2012;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Sudeste;490383.0;22/09/2025
20120501;01/05/2012;29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;Sul;81945.0;22/09/2025
20120501;01/05/2012;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Centro-Oeste;92.0;22/09/2025
20120501;01/05/2012;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Nordeste;6598.0;22/09/2025
20120501;01/05/2012;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Norte;282.0;22/09/2025
20120501;01/05/2012;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Sudeste;31136.0;22/09/2025
20120501;01/05/2012;30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;Sul;3950.0;22/09/2025
20120501;01/05/2012;31 - FABRICAÇÃO DE MÓVEIS;Centro-Oeste;2024.0;22/09/2025
20120501;01/05/2012;31 - FABRICAÇÃO DE MÓVEIS;Nordeste;4135.0;22/09/2025
20120501;01/05/2012;31 - FABRICAÇÃO DE MÓVEIS;Norte;1502.0;22/09/2025
20120501;01/05/2012;31 - FABRICAÇÃO DE MÓVEIS;Sudeste;40391.0;22/09/2025
20120501;01/05/2012;31 - FABRICAÇÃO DE MÓVEIS;Sul;50.355.362;22/09/2025
20120501;01/05/2012;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Centro-Oeste;36280.0;22/09/2025
20120501;01/05/2012;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Nordeste;35006.0;22/09/2025
20120501;01/05/2012;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Norte;444.0;22/09/2025
20120501;01/05/2012;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Sudeste;86483.0;22/09/2025
20120501;01/05/2012;32 - FABRICAÇÃO DE PRODUTOS DIVERSOS;Sul;35262.0;22/09/2025
20120501;01/05/2012;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Centro-Oeste;105.0;22/09/2025
20120501;01/05/2012;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Nordeste;292.0;22/09/2025
20120501;01/05/2012;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Norte;29.0;22/09/2025
20120501;01/05/2012;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sudeste;25032.0;22/09/2025
20120501;01/05/2012;33 - MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Sul;138.0;22/09/2025
20120501;01/05/2012;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Centro-Oeste;412.0;22/09/2025
20120501;01/05/2012;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Nordeste;2437.0;22/09/2025
20120501;01/05/2012;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Norte;318.0;22/09/2025
20120501;01/05/2012;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Sudeste;25.270.584.000.000.000;22/09/2025
20120501;01/05/2012;35 - ELETRICIDADE, GÁS E OUTRAS UTILIDADES;Sul;5020.0;22/09/2025
20120501;01/05/2012;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Centro-Oeste;112.0;22/09/2025
20120501;01/05/2012;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Nordeste;3934.0;22/09/2025
20120501;01/05/2012;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Norte;32.0;22/09/2025
20120501;01/05/2012;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Sudeste;4505.0;22/09/2025
20120501;01/05/2012;36 - CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;Sul;20.0;22/09/2025
20120501;01/05/2012;37 - ESGOTO E ATIVIDADES RELACIONADAS;Centro-Oeste;2.0;22/09/2025
20120501;01/05/2012;37 - ESGOTO E ATIVIDADES RELACIONADAS;Nordeste;-9.0;22/09/2025
20120501;01/05/2012;37 - ESGOTO E ATIVIDADES RELACIONADAS;Norte;12.0;22/09/2025
20120501;01/05/2012;37 - ESGOTO E ATIVIDADES RELACIONADAS;Sudeste;2.0;22/09/2025
20120501;01/05/2012;37 - ESGOTO E ATIVIDADES RELACIONADAS;Sul;54.0;22/09/2025
20120501;01/05/2012;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20120501;01/05/2012;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20120501;01/05/2012;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20120501;01/05/2012;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20120501;01/05/2012;38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS;;;
20120501;01/05/2012;41 - CONSTRUÇÃO DE EDIFÍCIOS;Centro-Oeste;5596.0;22/09/2025
20120501;01/05/2012;41 - CONSTRUÇÃO DE EDIFÍCIOS;Nordeste;8303.0;22/09/2025
20120501;01/05/2012;41 - CONSTRUÇÃO DE EDIFÍCIOS;Norte;6096.0;22/09/2025
20120501;01/05/2012;41 - CONSTRUÇÃO DE EDIFÍCIOS;Sudeste;20745.0;22/09/2025
20120501;01/05/2012;41 - CONSTRUÇÃO DE EDIFÍCIOS;Sul;33.667.973;22/09/2025
20120501;01/05/2012;42 - OBRAS DE INFRA-ESTRUTURA;Centro-Oeste;3233.0;22/09/2025
20120501;01/05/2012;42 - OBRAS DE INFRA-ESTRUTURA;Nordeste;5472.0;22/09/2025
20120501;01/05/2012;42 - OBRAS DE INFRA-ESTRUTURA;Norte;9394.0;22/09/2025
20120501;01/05/2012;42 - OBRAS DE INFRA-ESTRUTURA;Sudeste;12674.0;22/09/2025
20120501;01/05/2012;42 - OBRAS DE INFRA-ESTRUTURA;Sul;7975.0;22/09/2025
20120501;01/05/2012;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Centro-Oeste;5099.0;22/09/2025
20120501;01/05/2012;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Nordeste;6200.0;22/09/2025
20120501;01/05/2012;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Norte;208.0;22/09/2025
20120501;01/05/2012;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Sudeste;8940.0;22/09/2025
20120501;01/05/2012;43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;Sul;3200.0;22/09/2025
20120401;01/04/2012;05 - EXTRAÇÃO DE CARVÃO MINERAL;Centro-Oeste;4.0;22/09/2025
20120401;01/04/2012;05 - EXTRAÇÃO DE CARVÃO MINERAL;Nordeste;92.0;22/09/2025
20120401;01/04/2012;05 - EXTRAÇÃO DE CARVÃO MINERAL;Norte;8.0;22/09/2025
20120401;01/04/2012;05 - EXTRAÇÃO DE CARVÃO MINERAL;Sudeste;1824.0;22/09/2025
20120401;01/04/2012;05 - EXTRAÇÃO DE CARVÃO MINERAL;Sul;6614.0;22/09/2025
20120401;01/04/2012;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Centro-Oeste;10.0;22/09/2025
20120401;01/04/2012;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Nordeste;116277.0;22/09/2025
20120401;01/04/2012;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Norte;6.0;22/09/2025
20120401;01/04/2012;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Sudeste;47932.0;22/09/2025
20120401;01/04/2012;06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Sul;9898.0;22/09/2025
20120401;01/04/2012;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Centro-Oeste;17216.0;22/09/2025
20120401;01/04/2012;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Nordeste;80718.0;22/09/2025
20120401;01/04/2012;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Norte;158479.0;22/09/2025
20120401;01/04/2012;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Sudeste;537146.0;22/09/2025
20120401;01/04/2012;07 - EXTRAÇÃO DE MINERAIS METÁLICOS;Sul;677.893;22/09/2025
20120401;01/04/2012;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Centro-Oeste;30465.0;22/09/2025
20120401;01/04/2012;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Nordeste;51477.0;22/09/2025
20120401;01/04/2012;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Norte;7587.0;22/09/2025
20120401;01/04/2012;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Sudeste;152349.0;22/09/2025
20120401;01/04/2012;08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Sul;17.776.117;22/09/2025
20120401;01/04/2012;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Centro-Oeste;938.0;22/09/2025
20120401;01/04/2012;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Nordeste;95.0;22/09/2025
20120401;01/04/2012;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Sudeste;3718.0;22/09/2025
20120401;01/04/2012;09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Sul;56.0;22/09/2025
20120401;01/04/2012;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Centro-Oeste;223165.0;22/09/2025
20120401;01/04/2012;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Nordeste;140224.0;22/09/2025
20120401;01/04/2012;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Norte;47681.0;22/09/2025
20120401;01/04/2012;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Sudeste;594816.0;22/09/2025
20120401;01/04/2012;10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Sul;541.562.841;22/09/2025
20120401;01/04/2012;11 - FABRICAÇÃO DE BEBIDAS;Centro-Oeste;14863.0;22/09/2025
20120401;01/04/2012;11 - FABRICAÇÃO DE BEBIDAS;Nordeste;49037.0;22/09/2025
20120401;01/04/2012;11 - FABRICAÇÃO DE BEBIDAS;Norte;9678.0;22/09/2025
20120401;01/04/2012;11 - FABRICAÇÃO DE BEBIDAS;Sudeste;111907.0;22/09/2025
20120401;01/04/2012;11 - FABRICAÇÃO DE BEBIDAS;Sul;39097.0;22/09/2025
20120401;01/04/2012;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Centro-Oeste;3.0;22/09/2025
20120401;01/04/2012;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Nordeste;355.0;22/09/2025
20120401;01/04/2012;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Sudeste;5352.0;22/09/2025
20120401;01/04/2012;12 - FABRICAÇÃO DE PRODUTOS DO FUMO;Sul;19884.0;22/09/2025
20120401;01/04/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Centro-Oeste;13253.0;22/09/2025
20120401;01/04/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Nordeste;133348.0;22/09/2025
20120401;01/04/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Norte;740.0;22/09/2025
20120401;01/04/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Sudeste;302904.0;22/09/2025
20120401;01/04/2012;13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS;Sul;139686.0;22/09/2025
20120401;01/04/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Centro-Oeste;2079.0;22/09/2025
20120401;01/04/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Nordeste;10295.0;22/09/2025
20120401;01/04/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Norte;68.0;22/09/2025
20120401;01/04/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Sudeste;35458.0;22/09/2025
20120401;01/04/2012;14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Sul;24.059.344;22/09/2025
20120401;01/04/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Centro-Oeste;6114.0;22/09/2025
20120401;01/04/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Nordeste;38611.0;22/09/2025
20120401;01/04/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Norte;1649.0;22/09/2025
20120401;01/04/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Sudeste;42442.0;22/09/2025
20120401;01/04/2012;15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Sul;37.233.164.000.000.000;22/09/2025
20120401;01/04/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Centro-Oeste;2970.0;22/09/2025
20120401;01/04/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Nordeste;4041.0;22/09/2025
20120401;01/04/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Norte;20792.0;22/09/2025
20120401;01/04/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Sudeste;97795.0;22/09/2025
20120401;01/04/2012;16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA;Sul;150740.35;22/09/2025
20120401;01/04/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Centro-Oeste;7980.0;22/09/2025
20120401;01/04/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Nordeste;39708.0;22/09/2025
20120401;01/04/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Norte;4672.0;22/09/2025
20120401;01/04/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Sudeste;344674.0;22/09/2025
20120401;01/04/2012;17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Sul;264.991.626;22/09/2025
20120401;01/04/2012;18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Centro-Oeste;1801.0;22/09/2025
